Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1577376209,90,0,4238.461426,4810.769043,4355.897461,4167.692383,4063.076904,450,4,,,,0,4,0,0,4,1,45,0,0.640901,0.487793,0.518799,-0.286621,0.917006,-0.238773,0.026856,-16.633129,-52.813503,47.770958,,,,,,,,,,,,,,,,,,,,,,,,,
1577376209,91,0,4260.512695,4881.025879,4358.461426,4179.487305,4039.487061,106,4,,,,0,4,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577376209,92,0,4274.871582,4918.974121,4296.410156,4204.615234,4031.281982,450,4,,,,0,4,0,0,4,1,46,0,0.643742,0.488037,0.513672,-0.289063,0.931655,-0.221683,0.012696,-16.883907,-52.736088,47.719276,,,,,,,,,,,,,,,,,,,,,,,,,
1577376209,93,0,4215.897461,4871.282227,4309.743652,4181.538574,4045.641113,450,4,,,,0,4,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577376209,94,0,4224.102539,4876.410156,4330.256348,4183.589844,4111.282227,450,4,,,,0,4,0,0,4,1,47,0,0.647081,0.487793,0.508301,-0.291504,0.953628,-0.19971,-0.020508,-15.434778,-52.845863,47.612949,,,,,,,,,,,,,,,,,,,,,,,,,
1577376209,95,0,4250.256348,4908.205078,4328.717773,4202.05127,4097.436035,106,4,,,,0,4,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577376209,96,0,4247.179688,4869.230957,4339.487305,4197.94873,4097.436035,450,4,,,,0,4,0,0,4,1,48,0,0.650648,0.487549,0.502686,-0.293701,0.937026,-0.208988,-0.042481,-15.865207,-52.884842,47.397621,,,,,,,,,,,,,,,,,,,,,,,,,
1577376209,97,0,4256.922852,4832.820313,4295.897461,4201.025879,4067.179443,450,4,,,,0,4,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577376209,98,0,4222.05127,4883.077148,4294.871582,4180.512695,3975.384521,450,4,,,,0,4,0,0,4,1,49,0,0.654618,0.487061,0.496826,-0.295654,0.938491,-0.207034,-0.042481,-14.517948,-53.099373,47.203827,,,,,,,,,,,,,,,,,,,,,,,,,
1577376209,99,0,4212.307617,4916.410156,4316.922852,4177.436035,4014.871826,106,4,,,,0,4,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577376209,100,0,4208.717773,4880.512695,4313.846191,4195.384766,4103.589844,450,4,,,,0,4,0,0,4,1,50,0,0.658323,0.486572,0.491211,-0.297607,0.93019,-0.199222,-0.055177,-13.245599,-53.053188,46.909782,,,,,,,,,,,,,,,,,,,,,,,,,
1577376209,101,0,4186.153809,4850.769043,4321.538574,4188.205078,4153.846191,450,4,,,,0,4,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577376209,102,0,4195.384766,4878.974121,4295.897461,4183.589844,4089.230713,450,4,,,,0,4,0,0,4,1,51,0,0.662711,0.485596,0.485352,-0.299072,0.920424,-0.206546,-0.078126,-13.894946,-53.01162,46.824585,,,,,,,,,,,,,,,,,,,,,,,,,
1577376209,103,0,4191.282227,4907.692383,4301.025879,4191.794922,3957.94873,106,4,,,,0,4,0,0,4,1,,,,,,,,,,,,,9.667437,4.88764,5.394121,16.494677,7.841872,2.678718,1.484528,1.782653,3.867786,9.251573,0.443689,0.226115,0.377371,5.746436,7.412222,0.840378,5.389637,5.391973,10.533158,5.763483,2.753559,3.334847,4.281208,99.190056,18.597149
1577376209,104,0,4212.307617,4870.769043,4321.538574,4212.307617,3980.512939,450,4,,,,0,4,0,0,4,1,52,0,0.654618,0.487061,0.496826,-0.295654,0.938491,-0.207034,-0.042481,-12.625082,-52.974213,46.74791,,,,,,,,,,,,,,,,,,,,,,,,,
1577376209,105,0,4207.179688,4845.641113,4291.282227,4207.179688,4081.538574,450,4,,,,0,4,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577376209,106,0,4136.410156,4877.94873,4295.384766,4170.256348,4123.077148,450,4,,,,0,4,0,0,4,1,53,0,0.662711,0.485596,0.485352,-0.299072,0.920424,-0.206546,-0.078126,-13.336481,-52.940544,46.678902,,,,,,,,,,,,,,,,,,,,,,,,,
1577376209,107,0,4141.025879,4887.179688,4311.282227,4172.820313,4134.871582,106,4,,,,0,4,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
