title:014, start timestamp:2019-12-31T00:54:34.425859+03:00, stop timestamp:2019-12-31T00:55:21.386161+03:00, headset type:INSIGHT, headset serial:A2D200FB, headset firmware:930, subject name:Qasim, channels:56, sampling rate:eeg_128;mot_64;pow_8, samples:6020      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1577742874.425859,54.000000,0.000000,4228.717773,4262.051270,4143.589844,4137.948730,4210.769043,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,27.000000,0.000000,0.121571,-0.407227,0.790283,0.441406,0.552254,-0.591318,0.581552,8.047959,-48.453201,56.778408,,,,,,,,,,,,,,,,,,,,,,,,,
1577742874.433756,55.000000,0.000000,4210.769043,4262.051270,4133.846191,4122.563965,4201.538574,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742874.441552,56.000000,0.000000,4226.666504,4284.615234,4152.307617,4141.538574,4205.641113,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,28.000000,0.000000,0.121453,-0.407471,0.790039,0.441650,0.554208,-0.591318,0.587900,4.132764,-48.512741,57.022289,,,,,,,,,,,,,,,,,,,,,,,,,
1577742874.449449,57.000000,0.000000,4221.538574,4269.743652,4148.717773,4133.333496,4184.615234,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742874.457245,58.000000,0.000000,4230.769043,4264.615234,4158.461426,4136.410156,4212.820313,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,29.000000,0.000000,0.120562,-0.407471,0.790039,0.441895,0.552254,-0.574716,0.603525,7.248594,-48.506512,57.361412,,,,,,,,,,,,,,,,,,,,,,,,,
1577742874.465042,59.000000,0.000000,4227.692383,4278.974121,4164.102539,4140.512695,4215.897461,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,4.187668,2.094543,4.484980,3.378614,4.950464,0.945919,1.303754,1.367988,1.245154,3.318597,2.648706,1.403434,5.446357,3.129720,3.523786,5.770254,3.707909,4.796084,3.502232,5.344098,4.051476,2.795001,6.789279,4.015481,5.436710
1577742874.472738,60.000000,0.000000,4206.666504,4272.307617,4153.333496,4124.615234,4187.692383,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,30.000000,0.000000,0.121264,-0.407471,0.789795,0.442139,0.530282,-0.589364,0.589853,3.413336,-48.680351,57.487179,,,,,,,,,,,,,,,,,,,,,,,,,
1577742874.480635,61.000000,0.000000,4236.922852,4271.794922,4185.641113,4156.922852,4219.487305,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742874.488431,62.000000,0.000000,4237.948730,4262.051270,4192.820313,4163.589844,4218.461426,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,31.000000,0.000000,0.120299,-0.407227,0.789795,0.442627,0.535653,-0.595712,0.586435,-0.038397,-48.657360,57.660179,,,,,,,,,,,,,,,,,,,,,,,,,
1577742874.496328,63.000000,0.000000,4196.410156,4257.948730,4153.846191,4116.410156,4178.974121,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742874.504124,64.000000,0.000000,4192.820313,4274.871582,4147.692383,4108.717773,4180.512695,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,32.000000,0.000000,0.120104,-0.407227,0.789551,0.443115,0.536141,-0.604013,0.571298,-0.273819,-48.576855,57.875698,,,,,,,,,,,,,,,,,,,,,,,,,
