title:004, start timestamp:2019-12-31T00:43:51.279314+03:00, stop timestamp:2019-12-31T00:44:07.030294+03:00, headset type:INSIGHT, headset serial:A2D200FB, headset firmware:930, subject name:Qasim, channels:56, sampling rate:eeg_128;mot_64;pow_8, samples:2024      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1577742231.279314,118.000000,0.000000,4230.256348,4330.256348,4177.948730,4164.102539,4193.846191,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,59.000000,0.000000,0.331080,0.142334,0.876709,0.318604,0.555184,-0.585946,0.592294,0.589713,-49.292782,59.583183,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.287211,119.000000,0.000000,4252.307617,4339.487305,4195.897461,4187.179688,4220.000000,16209.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.295008,120.000000,0.000000,4242.563965,4345.128418,4186.666504,4163.589844,4216.922852,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,60.000000,0.000000,0.330975,0.142578,0.876709,0.318604,0.558114,-0.583505,0.589853,4.000033,-49.328178,57.752129,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.302805,121.000000,0.000000,4206.666504,4344.615234,4153.333496,4124.102539,4179.487305,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.310701,122.000000,0.000000,4215.384766,4332.307617,4154.358887,4138.461426,4181.538574,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,61.000000,0.000000,0.330975,0.142578,0.876709,0.318604,0.547860,-0.587411,0.589853,4.257999,-49.419853,58.078083,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.318598,123.000000,0.000000,4256.410156,4326.153809,4184.102539,4178.974121,4220.512695,16209.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,5.396245,1.816295,5.546964,4.773221,4.223219,0.675825,0.556404,1.565070,1.766146,2.810364,3.746853,2.780757,4.312028,3.402839,3.683509,5.562326,2.847613,4.093744,5.314768,4.711249,5.752741,2.930144,4.758145,5.109415,4.725088
1577742231.326495,124.000000,0.000000,4268.717773,4337.948730,4203.077148,4185.641113,4234.358887,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,62.000000,0.000000,0.331210,0.142578,0.876709,0.318359,0.547860,-0.584482,0.595224,0.781615,-49.442543,56.397533,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.334293,125.000000,0.000000,4236.410156,4328.205078,4181.025879,4147.692383,4203.589844,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.342190,126.000000,0.000000,4208.717773,4322.563965,4152.307617,4120.000000,4177.948730,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,63.000000,0.000000,0.331210,0.142578,0.876709,0.318359,0.546883,-0.578134,0.604990,-2.466761,-49.462963,56.858948,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.349987,127.000000,0.000000,4240.512695,4356.410156,4173.846191,4150.256348,4207.179688,236.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.357884,0.000000,1.000000,4240.284668,4352.592773,4175.555664,4150.256348,4207.863281,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,1.000000,0.000000,0.142627,0.876758,0.318164,0.546688,-0.576474,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.365682,1.000000,1.000000,4240.057129,4348.774902,4177.265137,4150.256348,4208.546875,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.373479,2.000000,1.000000,4239.829102,4344.957031,4178.974121,4150.256348,4209.230957,16204.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,1.000000,0.000000,0.142676,0.876807,0.317969,0.546493,-0.574813,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.381277,3.000000,1.000000,4239.601074,4341.139648,4180.683594,4150.256348,4209.914551,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.389074,4.000000,1.000000,4239.373047,4337.321777,4182.393066,4150.256348,4210.598145,16243.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,1.000000,0.000000,0.142725,0.876855,0.317773,0.546297,-0.573153,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.396872,5.000000,1.000000,4239.145508,4333.504395,4184.102539,4150.256348,4211.282227,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.404669,6.000000,1.000000,4238.917480,4329.686523,4185.812012,4150.256348,4211.965820,16142.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,1.000000,0.000000,0.142773,0.876904,0.317578,0.546102,-0.571493,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.412467,7.000000,1.000000,4238.689453,4325.869141,4187.521484,4150.256348,4212.649414,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.420264,8.000000,0.000000,4238.461426,4322.051270,4189.230957,4150.256348,4213.333496,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,0.331396,0.142822,0.876953,0.317383,0.545907,-0.569833,0.602548,-5.450114,-49.481342,57.453667,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.427961,9.000000,0.000000,4260.512695,4341.025879,4211.282227,4183.589844,4237.436035,16193.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.435757,10.000000,0.000000,4232.820313,4339.487305,4187.692383,4162.051270,4209.743652,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,5.000000,0.000000,0.331524,0.143066,0.876953,0.317139,0.556649,-0.554208,0.604013,-1.316181,-49.438068,57.809467,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.443554,11.000000,0.000000,4206.666504,4328.717773,4170.769043,4130.769043,4190.769043,16213.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,6.854803,1.636353,6.178653,4.485548,4.003281,0.623117,0.545604,1.656008,1.797871,2.554657,4.216880,2.829848,4.778955,3.104893,3.358907,8.105663,2.528812,4.009247,4.912756,4.354534,7.747510,2.785822,5.382757,4.727704,4.350867
1577742231.451251,12.000000,0.000000,4222.051270,4334.871582,4185.128418,4145.128418,4207.179688,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,6.000000,0.000000,0.331524,0.143066,0.876953,0.317139,0.551766,-0.562997,0.615732,-0.466778,-49.518753,58.189503,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.459047,13.000000,0.000000,4228.205078,4322.563965,4183.589844,4151.794922,4202.563965,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.466744,14.000000,0.000000,4200.000000,4300.512695,4156.922852,4121.538574,4169.230957,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,7.000000,0.000000,0.331111,0.143066,0.877197,0.316895,0.554208,-0.578134,0.603037,0.357499,-49.651184,58.411903,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.474540,15.000000,0.000000,4178.974121,4314.358887,4145.128418,4102.051270,4154.358887,16213.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.482237,16.000000,0.000000,4210.256348,4360.000000,4176.922852,4140.512695,4186.153809,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,8.000000,0.000000,0.331006,0.143311,0.877197,0.316895,0.566903,-0.561044,0.594247,1.099349,-49.770370,58.612064,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.490033,17.000000,0.000000,4272.820313,4384.102539,4228.205078,4210.769043,4243.589844,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.497729,18.000000,0.000000,4264.615234,4340.512695,4215.897461,4202.051270,4240.512695,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,9.000000,0.000000,0.331345,0.143066,0.877197,0.316650,0.559579,-0.561532,0.592782,1.767014,-49.758007,58.911842,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.505526,19.000000,0.000000,4205.128418,4304.615234,4164.102539,4140.000000,4185.128418,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.513222,20.000000,0.000000,4207.179688,4343.589844,4173.333496,4142.563965,4182.563965,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,10.000000,0.000000,0.331345,0.143066,0.877197,0.316650,0.564950,-0.559579,0.604013,2.188466,-49.746883,59.121826,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.521018,21.000000,0.000000,4249.230957,4379.487305,4214.871582,4182.051270,4222.563965,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.528715,22.000000,0.000000,4244.102539,4351.282227,4207.179688,4176.922852,4216.410156,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,11.000000,0.000000,0.331450,0.142822,0.877197,0.316650,0.557137,-0.551278,0.598154,-1.200595,-49.677055,59.310810,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.536511,23.000000,0.000000,4197.948730,4327.692383,4164.102539,4128.717773,4167.692383,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.544207,24.000000,0.000000,4185.128418,4328.717773,4151.794922,4108.717773,4156.922852,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,12.000000,0.000000,0.331450,0.142822,0.877197,0.316650,0.572763,-0.561532,0.606943,2.508387,-49.434765,57.506989,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.551904,25.000000,0.000000,4198.974121,4316.922852,4159.487305,4132.307617,4173.846191,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.559701,26.000000,0.000000,4222.051270,4343.077148,4170.769043,4164.615234,4198.461426,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,13.000000,0.000000,0.331683,0.142822,0.877197,0.316406,0.548837,-0.558602,0.606943,2.855702,-49.455963,57.857456,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.567397,27.000000,0.000000,4252.307617,4388.205078,4192.820313,4183.589844,4227.692383,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,8.033694,1.822282,6.943365,4.111804,4.036903,0.571304,0.595048,1.746379,1.764014,2.356237,4.887284,3.049340,5.452875,2.725179,3.215715,10.594004,2.569883,4.357310,4.374771,4.220696,9.472931,2.772612,6.139908,4.175606,4.210209
1577742231.575194,28.000000,0.000000,4249.743652,4362.563965,4197.948730,4178.974121,4226.666504,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,14.000000,0.000000,0.331037,0.142822,0.877441,0.316406,0.557626,-0.565438,0.603037,3.467362,-49.355412,58.172878,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.582890,29.000000,0.000000,4232.307617,4318.461426,4188.205078,4173.846191,4210.769043,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.590687,30.000000,0.000000,4230.769043,4342.051270,4186.153809,4177.436035,4210.256348,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,15.000000,0.000000,0.331270,0.142822,0.877441,0.316162,0.562020,-0.574228,0.602548,3.838410,-49.444359,56.602482,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.598383,31.000000,0.000000,4226.153809,4367.179688,4186.153809,4179.487305,4210.769043,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742231.606180,32.000000,0.000000,4204.102539,4334.358887,4165.641113,4151.794922,4190.769043,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,16.000000,0.000000,0.331165,0.143066,0.877441,0.316162,0.562020,-0.575692,0.614267,4.112538,-49.404785,55.129311,,,,,,,,,,,,,,,,,,,,,,,,,
