title:003, start timestamp:2019-12-31T00:43:29.089877+03:00, stop timestamp:2019-12-31T00:43:41.013834+03:00, headset type:INSIGHT, headset serial:A2D200FB, headset firmware:930, subject name:Qasim, channels:56, sampling rate:eeg_128;mot_64;pow_8, samples:1532      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1577742209.089877,87.000000,0.000000,4270.256348,4353.846191,4213.333496,4174.871582,4263.589844,16211.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.097774,88.000000,0.000000,4235.384766,4316.922852,4180.512695,4145.641113,4231.794922,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,44.000000,0.000000,0.345188,0.181396,0.864502,0.317139,0.551278,-0.594736,0.575692,3.612318,-49.292507,57.869583,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.105671,89.000000,0.000000,4232.820313,4333.333496,4185.641113,4148.717773,4231.282227,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.113469,90.000000,0.000000,4256.410156,4357.948730,4209.743652,4176.410156,4251.794922,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,45.000000,0.000000,0.345188,0.181396,0.864502,0.317139,0.534676,-0.603037,0.575692,3.968871,-49.268116,58.064163,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.121266,91.000000,0.000000,4252.307617,4342.051270,4193.846191,4157.948730,4253.333496,16211.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,61.119461,16.858250,5.386970,3.375900,3.079337,0.382158,2.291198,1.647761,2.258901,3.229907,2.963247,7.524666,5.236612,2.796458,2.709862,2.581036,6.603409,7.527450,3.712266,3.946845,29.675081,14.003910,5.956639,3.298819,3.117881
1577742209.129064,92.000000,0.000000,4228.717773,4333.846191,4168.717773,4128.717773,4224.615234,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,46.000000,0.000000,0.345092,0.181152,0.864502,0.317383,0.558114,-0.604501,0.575692,4.289768,-49.365795,58.299099,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.136961,93.000000,0.000000,4210.769043,4339.487305,4165.641113,4125.641113,4196.922852,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.144758,94.000000,0.000000,4222.051270,4349.230957,4189.230957,4142.051270,4218.461426,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,47.000000,0.000000,0.345092,0.181152,0.864502,0.317383,0.555184,-0.587900,0.568368,4.518760,-49.453705,58.510540,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.152655,95.000000,0.000000,4235.897461,4357.436035,4201.538574,4157.436035,4234.358887,16211.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.160453,96.000000,0.000000,4230.769043,4343.077148,4187.692383,4158.974121,4227.179688,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,48.000000,0.000000,0.345220,0.180908,0.864502,0.317383,0.535653,-0.592294,0.597177,0.956485,-49.353382,56.726933,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.168350,97.000000,0.000000,4228.205078,4338.461426,4184.615234,4155.384766,4226.153809,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.176147,98.000000,0.000000,4212.820313,4353.333496,4184.615234,4137.436035,4212.307617,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,49.000000,0.000000,0.345348,0.180664,0.864502,0.317383,0.560555,-0.593271,0.597177,4.569389,-49.442532,57.035774,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.184044,99.000000,0.000000,4207.179688,4354.358887,4181.538574,4135.897461,4211.794922,16211.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.191841,100.000000,0.000000,4223.077148,4342.563965,4188.717773,4157.948730,4227.692383,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,0.000000,0.345123,0.180664,0.864502,0.317627,0.555184,-0.583017,0.598154,0.942236,-49.283508,57.313732,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.199739,101.000000,0.000000,4204.615234,4334.358887,4173.846191,4145.128418,4210.256348,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.207536,102.000000,0.000000,4188.205078,4342.051270,4158.974121,4134.871582,4197.948730,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,51.000000,0.000000,0.345123,0.180664,0.864502,0.317627,0.538582,-0.598154,0.596689,4.377119,-49.379650,57.623711,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.215433,103.000000,0.000000,4238.974121,4365.128418,4197.948730,4186.666504,4244.102539,16211.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.223230,104.000000,0.000000,4290.256348,4376.922852,4240.512695,4229.743652,4292.820313,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,52.000000,0.000000,0.344995,0.180908,0.864502,0.317627,0.540536,-0.596689,0.591318,4.717007,-49.406361,58.022324,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.231127,105.000000,0.000000,4252.307617,4337.436035,4203.589844,4178.461426,4258.974121,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.238925,106.000000,0.000000,4193.846191,4309.230957,4151.282227,4112.307617,4194.871582,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,53.000000,0.000000,0.345220,0.180908,0.864502,0.317383,0.538094,-0.603037,0.593759,4.065860,-49.310768,56.227722,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.246822,107.000000,0.000000,4213.846191,4358.461426,4175.384766,4137.948730,4209.230957,16211.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,59.563564,16.844595,3.753921,3.677729,3.205553,0.365968,2.272620,1.389858,2.721933,3.317668,2.988616,7.599649,3.317111,3.115033,2.918008,2.573470,7.385260,4.738264,4.088349,4.120527,29.419060,14.746786,4.000589,3.636336,3.219431
1577742209.254719,108.000000,0.000000,4251.794922,4376.922852,4217.436035,4178.974121,4258.461426,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,54.000000,0.000000,0.345316,0.181152,0.864502,0.317139,0.526375,-0.596689,0.596689,4.377059,-49.344368,56.646301,,,,,,,,,,,,,,,,,,,,,,,,,
1577742209.262516,109.000000,0.000000,4253.846191,4332.820313,4217.948730,4165.128418,4265.128418,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
