title:013, start timestamp:2019-12-31T00:52:55.997109+03:00, stop timestamp:2019-12-31T00:53:39.908214+03:00, headset type:INSIGHT, headset serial:A2D200FB, headset firmware:930, subject name:Qasim, channels:56, sampling rate:eeg_128;mot_64;pow_8, samples:5636      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1577742775.997109,98.000000,0.000000,4328.717773,4330.256348,4358.461426,4204.615234,4263.077148,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,49.000000,0.000000,0.086044,-0.380615,0.799561,0.456543,0.494636,-0.653330,0.574716,-0.306385,-48.197552,57.641624,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.004805,99.000000,0.000000,4385.641113,4333.846191,4409.230957,4266.666504,4329.230957,16198.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.012601,100.000000,0.000000,4356.922852,4301.025879,4383.589844,4242.563965,4304.615234,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,0.000000,0.085063,-0.381348,0.799316,0.456543,0.505379,-0.656260,0.556161,0.621484,-48.342472,57.859001,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.020298,101.000000,0.000000,4287.179688,4278.461426,4342.051270,4181.025879,4230.256348,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.028094,102.000000,0.000000,4279.487305,4270.769043,4358.974121,4185.128418,4227.179688,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,51.000000,0.000000,0.085167,-0.381836,0.799072,0.456543,0.478523,-0.651865,0.562509,1.516382,-48.413086,58.114452,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.035790,103.000000,0.000000,4312.307617,4254.871582,4383.077148,4215.897461,4264.615234,16198.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.043587,104.000000,0.000000,4290.256348,4225.128418,4364.102539,4188.205078,4240.512695,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,52.000000,0.000000,0.085266,-0.382324,0.798828,0.456543,0.488777,-0.658701,0.564950,2.501236,-48.416821,58.463989,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.051283,105.000000,0.000000,4237.436035,4203.589844,4364.615234,4157.436035,4200.000000,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.058979,106.000000,0.000000,4244.102539,4201.538574,4386.153809,4168.205078,4207.179688,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,53.000000,0.000000,0.084164,-0.382568,0.798828,0.456543,0.478035,-0.643565,0.566903,-0.560210,-48.180923,56.625221,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.066776,107.000000,0.000000,4252.307617,4192.820313,4356.410156,4146.666504,4192.820313,16198.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,4.873751,6.954696,7.318184,3.490803,5.447495,3.579844,1.719877,2.326104,2.057339,2.409033,9.442997,1.825453,3.965247,3.099669,3.961102,7.667809,6.279734,5.718492,3.989734,5.966184,4.589266,5.202128,6.204473,3.883054,5.461986
1577742776.074472,108.000000,0.000000,4224.615234,4192.307617,4327.179688,4106.666504,4155.897461,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,54.000000,0.000000,0.084046,-0.382813,0.798584,0.456787,0.481941,-0.636240,0.572763,-3.195881,-48.207874,54.910511,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.082268,109.000000,0.000000,4227.692383,4201.538574,4351.282227,4119.487305,4159.487305,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.089965,110.000000,0.000000,4236.922852,4191.794922,4346.666504,4132.820313,4165.641113,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,55.000000,0.000000,0.083926,-0.383057,0.798340,0.457031,0.478523,-0.629892,0.575692,-3.833338,-48.172318,55.341183,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.097761,111.000000,0.000000,4198.974121,4177.948730,4306.666504,4107.179688,4137.436035,16198.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.105457,112.000000,0.000000,4164.615234,4187.179688,4297.948730,4086.666748,4114.871582,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,56.000000,0.000000,0.083803,-0.383301,0.798096,0.457275,0.478523,-0.636240,0.584970,-6.261327,-48.080498,55.668968,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.113254,113.000000,0.000000,4156.410156,4186.153809,4290.769043,4072.820557,4109.743652,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.120950,114.000000,0.000000,4124.615234,4152.307617,4262.563965,4049.230713,4082.051270,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,57.000000,0.000000,0.082460,-0.383301,0.798096,0.457520,0.460456,-0.662120,0.575204,-4.498702,-48.177307,56.023792,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.128746,115.000000,0.000000,4124.102539,4159.487305,4286.666504,4059.487061,4083.589844,16198.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.136443,116.000000,0.000000,4206.666504,4229.743652,4377.436035,4136.922852,4170.256348,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,58.000000,0.000000,0.083587,-0.383057,0.798096,0.457520,0.480964,-0.679698,0.577157,-1.117879,-48.204624,56.283321,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.144239,117.000000,0.000000,4248.717773,4256.922852,4417.948730,4189.230957,4216.922852,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.151936,118.000000,0.000000,4206.666504,4215.384766,4382.563965,4155.897461,4173.333496,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,59.000000,0.000000,0.082585,-0.383057,0.798340,0.457275,0.474128,-0.687510,0.579599,-1.903322,-48.169388,56.636524,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.159632,119.000000,0.000000,4180.512695,4187.692383,4358.461426,4118.974121,4145.641113,16198.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.167429,120.000000,0.000000,4184.102539,4203.589844,4353.333496,4121.025879,4154.358887,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,60.000000,0.000000,0.082585,-0.383057,0.798340,0.457275,0.453620,-0.673838,0.579110,-0.636313,-48.317127,56.774963,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.175225,121.000000,0.000000,4184.615234,4228.205078,4347.692383,4125.641113,4160.512695,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.183022,122.000000,0.000000,4193.846191,4235.384766,4353.846191,4126.153809,4167.692383,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,61.000000,0.000000,0.082460,-0.383301,0.798096,0.457520,0.481941,-0.643565,0.580575,0.384364,-48.151012,56.959373,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.190718,123.000000,0.000000,4214.871582,4238.974121,4368.717773,4139.487305,4183.077148,16198.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,4.892438,6.225189,9.228491,4.188121,5.996668,5.635321,1.930857,3.155534,2.210776,2.684930,9.664572,2.084750,4.884517,3.827056,4.281435,8.528279,7.430189,7.005820,4.941561,6.827631,4.486066,5.041167,8.092775,4.420095,6.133945
1577742776.198415,124.000000,0.000000,4211.794922,4247.179688,4364.615234,4142.563965,4178.974121,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,62.000000,0.000000,0.083461,-0.383301,0.797852,0.457764,0.478035,-0.628428,0.576669,3.217065,-48.180954,57.125340,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.206211,125.000000,0.000000,4186.666504,4241.538574,4340.512695,4119.487305,4156.410156,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.214008,126.000000,0.000000,4160.000000,4221.538574,4314.358887,4083.589844,4127.692383,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,63.000000,0.000000,0.080604,-0.383545,0.797607,0.458496,0.475593,-0.635752,0.556161,3.852405,-48.207905,57.394344,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.221704,127.000000,0.000000,4133.846191,4206.153809,4296.410156,4049.743652,4095.897461,235.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.229401,0.000000,0.000000,4148.717773,4217.948730,4315.384766,4065.128174,4107.179688,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,0.000000,0.081398,-0.383301,0.797363,0.458984,0.466804,-0.662608,0.557137,4.424210,-48.172344,55.602722,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.237197,1.000000,0.000000,4214.358887,4244.102539,4371.282227,4133.846191,4175.897461,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.244894,2.000000,0.000000,4260.512695,4238.461426,4404.102539,4177.436035,4231.282227,16213.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,0.000000,0.081170,-0.383057,0.797363,0.459229,0.480476,-0.683604,0.576181,1.170467,-48.319786,55.964172,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.252691,3.000000,0.000000,4253.846191,4211.794922,4396.922852,4168.205078,4230.256348,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.260387,4.000000,0.000000,4246.666504,4218.461426,4396.410156,4161.538574,4219.487305,16235.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,0.000000,0.082086,-0.382568,0.797363,0.459473,0.483894,-0.687510,0.564462,1.890835,-48.213219,54.255753,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.268184,5.000000,0.000000,4258.974121,4235.384766,4409.743652,4170.256348,4231.794922,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.275880,6.000000,0.000000,4247.692383,4216.410156,4403.077148,4155.384766,4229.743652,16153.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,0.000000,0.080708,-0.382568,0.797363,0.459717,0.476081,-0.676280,0.555673,4.692520,-48.296757,52.777992,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.283677,7.000000,0.000000,4201.538574,4188.205078,4371.282227,4114.871582,4188.205078,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.291473,8.000000,0.000000,4185.641113,4200.512695,4354.871582,4103.077148,4168.205078,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,0.000000,0.081722,-0.382568,0.797119,0.459961,0.505379,-0.659190,0.554208,5.120499,-48.252312,51.507824,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.299170,9.000000,0.000000,4217.948730,4237.436035,4372.307617,4131.282227,4195.384766,16204.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.306866,10.000000,0.000000,4211.794922,4236.922852,4366.666504,4117.948730,4182.051270,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,5.000000,0.000000,0.082086,-0.382568,0.797363,0.459473,0.483894,-0.687510,0.564462,5.445864,-48.152493,50.245041,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.314663,11.000000,0.000000,4189.230957,4230.256348,4352.820313,4095.897461,4156.410156,16213.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,5.900472,6.756702,11.681090,5.161547,6.690514,8.084516,2.247041,4.134925,2.530947,2.985583,10.086868,2.743319,5.985388,4.747998,4.667877,8.595371,8.668223,8.455569,6.113250,7.775850,4.852119,6.221041,10.836622,5.294838,6.926340
1577742776.322360,12.000000,0.000000,4190.256348,4241.025879,4350.256348,4097.948730,4158.974121,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,6.000000,0.000000,0.081722,-0.382568,0.797119,0.459961,0.505379,-0.659190,0.554208,5.798508,-48.122475,49.228165,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.330156,13.000000,0.000000,4148.717773,4223.077148,4311.794922,4048.205078,4111.282227,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.337853,14.000000,0.000000,4137.948730,4225.128418,4318.974121,4040.512939,4097.948730,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,7.000000,0.000000,0.080196,-0.382813,0.796875,0.460449,0.478523,-0.651865,0.551278,6.355149,-48.095455,50.227070,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.345649,15.000000,0.000000,4228.205078,4273.333496,4409.230957,4147.692383,4205.128418,16213.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.353346,16.000000,0.000000,4263.077148,4276.410156,4426.666504,4189.230957,4249.230957,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,8.000000,0.000000,0.078635,-0.383057,0.796631,0.460938,0.476081,-0.658701,0.543465,3.027943,-48.071140,51.126083,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.361142,17.000000,0.000000,4210.769043,4237.948730,4365.128418,4134.358887,4184.102539,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.368838,18.000000,0.000000,4231.794922,4247.692383,4378.461426,4149.743652,4205.641113,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,9.000000,0.000000,0.079429,-0.382813,0.796387,0.461426,0.468757,-0.662608,0.553231,3.921456,-47.989441,51.815567,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.376535,19.000000,0.000000,4286.153809,4270.769043,4428.205078,4198.461426,4272.307617,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.384332,20.000000,0.000000,4233.333496,4236.922852,4398.974121,4156.922852,4220.512695,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,10.000000,0.000000,0.079187,-0.382568,0.796387,0.461670,0.468269,-0.692393,0.557137,0.717988,-48.095356,52.495914,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.392128,21.000000,0.000000,4181.538574,4212.307617,4357.436035,4107.179688,4166.666504,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.399824,22.000000,0.000000,4229.743652,4240.512695,4370.769043,4125.128418,4204.102539,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,11.000000,0.000000,0.078942,-0.382324,0.796387,0.461914,0.478523,-0.696788,0.562997,-1.985687,-48.250496,53.108231,,,,,,,,,,,,,,,,,,,,,,,,,
1577742776.407621,23.000000,0.000000,4273.333496,4261.025879,4381.538574,4134.871582,4233.333496,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
