title:008, start timestamp:2019-12-31T00:48:13.499837+03:00, stop timestamp:2019-12-31T00:48:41.267735+03:00, headset type:INSIGHT, headset serial:A2D200FB, headset firmware:930, subject name:Qasim, channels:56, sampling rate:eeg_128;mot_64;pow_8, samples:3560      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1577742493.499837,89.000000,0.000000,4214.871582,4313.333496,4131.282227,3971.794922,4202.563965,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.507534,90.000000,0.000000,4275.897461,4351.794922,4190.256348,4037.435791,4271.282227,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,45.000000,0.000000,0.197311,-0.133789,0.879395,0.412109,0.539071,-0.573251,0.611337,6.464307,-46.658875,58.746414,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.515430,91.000000,0.000000,4286.153809,4331.794922,4190.256348,4050.256348,4282.051270,16218.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,21.800545,21.100248,9.630776,5.943837,3.843547,1.871278,2.410561,1.344221,2.213999,3.384423,12.679225,13.153276,8.764726,3.940981,3.193103,13.692228,20.435621,11.157046,6.180679,4.182073,20.404192,16.174963,10.435257,6.200821,3.869410
1577742493.523227,92.000000,0.000000,4226.153809,4313.846191,4125.128418,3992.820557,4216.922852,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,46.000000,0.000000,0.197985,-0.133545,0.879395,0.411865,0.523934,-0.571298,0.610361,9.466614,-46.598770,59.152386,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.531023,93.000000,0.000000,4222.051270,4344.615234,4124.615234,3994.358887,4212.820313,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.538720,94.000000,0.000000,4278.461426,4349.743652,4175.384766,4047.179443,4269.743652,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,47.000000,0.000000,0.197985,-0.133545,0.879395,0.411865,0.527352,-0.600107,0.610361,9.417183,-46.664307,59.338314,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.546416,95.000000,0.000000,4290.256348,4323.589844,4176.410156,4050.256348,4285.128418,16218.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.554213,96.000000,0.000000,4261.025879,4331.282227,4145.128418,4014.871826,4253.846191,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,48.000000,0.000000,0.197985,-0.133545,0.879395,0.411865,0.528328,-0.586435,0.609384,5.484696,-46.723289,59.505650,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.561909,97.000000,0.000000,4249.743652,4341.538574,4131.794922,3994.871826,4231.794922,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.569706,98.000000,0.000000,4256.410156,4328.205078,4142.051270,4001.538574,4236.410156,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,49.000000,0.000000,0.198149,-0.133301,0.879395,0.411865,0.533700,-0.591806,0.600595,2.005274,-46.656746,59.895515,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.577403,99.000000,0.000000,4276.410156,4337.948730,4173.333496,4037.435791,4268.717773,16218.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.585199,100.000000,0.000000,4296.922852,4365.128418,4194.871582,4070.769287,4293.846191,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,0.000000,0.198656,-0.133301,0.879395,0.411621,0.518563,-0.599619,0.603525,1.744931,-46.596855,60.007130,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.592996,101.000000,0.000000,4289.230957,4351.794922,4177.948730,4061.025635,4276.922852,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.600692,102.000000,0.000000,4277.948730,4328.717773,4158.461426,4041.538574,4264.102539,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,51.000000,0.000000,0.198656,-0.133301,0.879395,0.411621,0.530770,-0.598154,0.605478,4.561206,-46.542950,60.287029,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.608489,103.000000,0.000000,4305.128418,4351.794922,4177.436035,4059.487061,4297.436035,16218.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.616185,104.000000,0.000000,4296.410156,4351.794922,4169.230957,4047.692383,4287.179688,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,52.000000,0.000000,0.197572,-0.133301,0.879639,0.411621,0.530770,-0.593759,0.614755,4.882685,-46.554256,60.479126,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.623882,105.000000,0.000000,4252.820313,4324.102539,4136.410156,4002.051270,4241.025879,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.631679,106.000000,0.000000,4268.205078,4337.436035,4150.256348,4021.025635,4253.846191,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,53.000000,0.000000,0.198080,-0.133301,0.879639,0.411377,0.535164,-0.594736,0.600107,5.052386,-46.564426,58.797733,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.639475,107.000000,0.000000,4289.743652,4349.230957,4163.077148,4046.666748,4271.794922,16218.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,18.491701,22.091307,9.439534,5.523459,4.060425,1.584829,2.429004,1.329011,2.239120,3.730304,10.673251,12.959205,7.748755,3.610104,3.442092,11.609039,20.889116,10.224544,5.837635,4.427977,16.445747,16.984953,9.684864,5.807415,4.071074
1577742493.647172,108.000000,0.000000,4284.615234,4337.436035,4155.897461,4025.641113,4266.153809,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,54.000000,0.000000,0.198080,-0.133301,0.879639,0.411377,0.537118,-0.592782,0.607919,5.324747,-46.573586,58.959312,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.654868,109.000000,0.000000,4298.974121,4338.974121,4174.871582,4023.076904,4280.000000,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.662665,110.000000,0.000000,4315.897461,4349.230957,4191.794922,4037.948730,4296.410156,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,55.000000,0.000000,0.198422,-0.133545,0.879639,0.411133,0.521492,-0.588388,0.615732,5.749318,-46.462193,57.370087,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.670362,111.000000,0.000000,4297.948730,4340.512695,4172.820313,4021.025635,4282.563965,16218.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.678158,112.000000,0.000000,4286.153809,4343.589844,4165.128418,4003.589844,4273.846191,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,56.000000,0.000000,0.198763,-0.133789,0.879639,0.410889,0.538094,-0.586923,0.603037,8.823124,-46.421757,55.999599,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.685955,113.000000,0.000000,4312.820313,4363.589844,4193.846191,4027.692383,4303.589844,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.693651,114.000000,0.000000,4325.641113,4347.692383,4200.512695,4049.230713,4316.922852,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,57.000000,0.000000,0.197348,-0.134277,0.879883,0.410889,0.524422,-0.591318,0.609384,8.838041,-46.385365,56.740070,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.701548,115.000000,0.000000,4309.230957,4320.000000,4171.794922,4030.769287,4295.897461,16218.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.709345,116.000000,0.000000,4304.102539,4337.948730,4167.692383,4018.461426,4288.205078,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,58.000000,0.000000,0.197690,-0.134521,0.879883,0.410645,0.519539,-0.583017,0.611337,8.731837,-46.412426,57.107414,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.717141,117.000000,0.000000,4308.205078,4358.974121,4189.743652,4031.281982,4294.871582,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.724938,118.000000,0.000000,4299.487305,4328.205078,4179.487305,4024.102539,4285.641113,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,59.000000,0.000000,0.197690,-0.134521,0.879883,0.410645,0.521004,-0.582040,0.610849,4.808070,-46.436783,55.583748,,,,,,,,,,,,,,,,,,,,,,,,,
1577742493.732635,119.000000,0.000000,4292.820313,4316.410156,4161.025879,4006.666748,4280.512695,16218.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
